block,trial_number,valid_trial,staircase_trial,motion_direction,quadrant,eccentricity,jitter_dva,flash_dva,flash_seconds,response,probe_offset_dva,staircase_identity,step_size_dva,staircase_direction,staircase_reversals
2,31,valid,4,petal,upper_left,outer,1,12,0.75,outer,-3,upper_petal,1.5,-1,2
2,32,valid,4,uniform_control,lower_left,inner,1,8,1.25,outer,0,lower_control,1.5,1,1
2,33,valid,4,uniform_control,upper_right,outer,-1,10,1,inner,-3,upper_control,1.5,-1,1
2,34,valid,4,fugal,lower_right,outer,-1,10,0.75,inner,-3,lower_fugal,1.5,-1,2
2,35,valid,5,uniform_control,lower_right,outer,0,11,1,inner,-1.5,lower_control,1.5,-1,2
2,36,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,1.5,1,3
2,37,valid,4,fugal,upper_left,inner,0,7,0.75,inner,0,upper_fugal,1.5,1,3
2,38,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,1.5,1,3
2,39,valid,5,uniform_control,upper_left,outer,1,12,1.25,inner,-1.5,upper_control,1.5,1,2
2,40,valid,5,petal,upper_right,outer,1,12,0.75,inner,-4.5,upper_petal,1.5,-1,2
2,41,valid,5,fugal,lower_left,inner,0,7,1,inner,-1.5,lower_fugal,1.5,1,3
2,42,valid,6,fugal,lower_right,inner,0,7,1,outer,0,lower_fugal,1.5,1,3
2,43,valid,5,fugal,upper_right,outer,-1,10,1,outer,1.5,upper_fugal,1.5,1,3
2,44,valid,6,uniform_control,upper_left,inner,-1,6,0.75,inner,0,upper_control,1.5,1,2
2,45,valid,4,petal,lower_left,outer,-1,10,0.75,inner,-3,lower_petal,1.5,-1,1
2,46,valid,5,petal,lower_right,inner,0,7,0.75,inner,-1.5,lower_petal,1.5,1,2
2,47,valid,6,fugal,upper_right,inner,1,8,0.75,outer,0.5,upper_fugal,1,-1,4
2,48,valid,6,uniform_control,lower_right,inner,0,7,1.25,inner,0,lower_control,1.5,1,3
2,49,valid,6,petal,upper_left,inner,1,8,1,inner,-3,upper_petal,1.5,1,3
2,50,valid,6,petal,lower_right,outer,-1,10,0.75,outer,0,lower_petal,1.5,1,2
2,51,valid,7,fugal,upper_left,outer,-1,10,0.75,outer,-0.5,upper_fugal,1,-1,4
2,52,valid,7,petal,upper_right,inner,0,7,0.75,inner,-1.5,upper_petal,1.5,1,3
2,53,valid,C,petal,upper_left,outer,0,11,1,inner,-5,catch_trial,1.5,1,3
2,54,valid,7,uniform_control,lower_left,outer,-1,10,0.75,outer,1.5,lower_control,1.5,1,3
2,55,valid,7,fugal,lower_left,outer,1,12,1,outer,-1,lower_fugal,1,-1,4
2,56,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,1.5,-1,3
2,57,valid,7,uniform_control,upper_right,inner,-1,6,1,outer,1.5,upper_control,1.5,1,2
2,58,valid,7,petal,lower_left,inner,-1,6,1.25,inner,-1.5,lower_petal,1.5,-1,3
2,59,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,1.5,-1,3
2,60,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,1,-1,4
3,61,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,1,-1,4
3,62,valid,8,petal,lower_right,inner,1,8,1.25,inner,-0.5,lower_petal,1,1,4
3,63,valid,8,fugal,upper_left,outer,-1,10,1.25,inner,-1.5,upper_fugal,1,-1,4
3,64,valid,8,fugal,lower_left,outer,1,12,0.75,outer,-2,lower_fugal,1,-1,4
3,65,valid,8,petal,upper_right,outer,-1,10,0.75,outer,0,upper_petal,1.5,1,3
3,66,valid,9,petal,lower_right,outer,-1,10,1.25,outer,0.5,lower_petal,1,1,4
3,67,valid,10,petal,lower_left,outer,1,12,1,outer,-0.5,lower_petal,1,-1,5
3,68,valid,9,petal,upper_left,outer,0,11,1.25,outer,-1,upper_petal,1,-1,4
3,69,valid,C,petal,lower_left,inner,0,7,1,outer,5,catch_trial,1,-1,5
3,70,valid,11,petal,lower_left,inner,0,7,1.25,inner,-1.5,lower_petal,1,-1,5
3,71,valid,8,uniform_control,upper_right,outer,-1,10,1.25,inner,0,upper_control,1.5,-1,3
3,72,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,1,-1,4
3,73,valid,8,uniform_control,lower_right,outer,0,11,0.75,outer,0.5,lower_control,1,-1,4
3,74,valid,9,fugal,upper_right,inner,1,8,1.25,inner,-0.5,upper_fugal,1,1,5
3,NA,invalid,9,uniform_control,lower_left,inner,1,8,1,outer,-0.5,lower_control,1,-1,4
3,75,valid,10,fugal,upper_left,inner,1,8,1.25,inner,0.5,upper_fugal,1,1,5
3,76,valid,9,fugal,lower_right,outer,-1,10,1.25,inner,-3,lower_fugal,1,-1,4
3,77,valid,C,fugal,lower_left,inner,0,7,1,outer,5,catch_trial,1,1,5
3,78,valid,10,fugal,lower_left,inner,1,8,1,inner,-2,lower_fugal,1,1,5
3,79,valid,9,uniform_control,upper_left,inner,0,7,0.75,inner,1,upper_control,1,1,4
3,80,valid,10,uniform_control,upper_left,outer,-1,10,1,outer,2,upper_control,1,1,4
3,81,valid,9,uniform_control,lower_right,inner,1,8,0.75,outer,-0.5,lower_control,1,-1,4
3,82,valid,11,fugal,lower_right,inner,1,8,0.75,inner,-1,lower_fugal,1,1,5
3,83,valid,10,petal,upper_right,inner,0,7,0.75,inner,-2,upper_petal,1,-1,4
3,84,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,1,1,5
3,85,valid,10,uniform_control,lower_left,outer,1,12,1,inner,-1.5,lower_control,1,-1,4
3,86,valid,11,petal,upper_left,inner,-1,6,0.75,outer,-1,upper_petal,1,1,5
3,87,valid,11,uniform_control,upper_right,inner,0,7,1,outer,1,upper_control,1,-1,5
3,88,valid,11,fugal,upper_right,outer,-1,10,1.25,outer,1.5,upper_fugal,1,1,5
3,89,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,1,-1,5
3,90,valid,11,uniform_control,lower_left,inner,1,8,1,inner,-0.5,lower_control,1,1,5
4,91,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,0.666666666666667,-1,6
4,92,valid,12,fugal,lower_left,inner,0,7,0.75,outer,0,lower_fugal,1,1,5
4,93,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,1,1,5
4,94,valid,12,petal,lower_right,inner,0,7,1,inner,-0.833333333333333,lower_petal,0.666666666666667,1,6
4,95,valid,12,uniform_control,lower_left,inner,-1,6,1.25,inner,0.5,lower_control,1,1,5
4,96,valid,13,uniform_control,lower_left,outer,-1,10,1.25,outer,1.5,lower_control,1,1,5
4,97,valid,12,fugal,upper_left,outer,-1,10,1,outer,0.833333333333333,upper_fugal,0.666666666666667,-1,6
4,98,valid,13,fugal,upper_left,inner,0,7,1.25,inner,0.166666666666667,upper_fugal,0.666666666666667,-1,6
4,99,valid,12,petal,upper_left,outer,-1,10,0.75,inner,-1.66666666666667,upper_petal,0.666666666666667,-1,6
4,100,valid,C,petal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.666666666666667,1,7
4,101,valid,13,petal,lower_left,inner,-1,6,1.25,inner,-0.166666666666667,lower_petal,0.666666666666667,1,6
4,102,valid,13,fugal,lower_left,outer,-1,10,0.75,outer,-0.666666666666667,lower_fugal,0.666666666666667,-1,6
4,103,valid,14,fugal,upper_right,inner,1,8,0.75,outer,0.833333333333333,upper_fugal,0.666666666666667,1,7
4,104,valid,12,uniform_control,upper_left,outer,-1,10,0.75,inner,0,upper_control,1,-1,5
4,105,valid,13,petal,upper_right,inner,1,8,0.75,inner,-1,upper_petal,0.666666666666667,1,7
4,106,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,1,6
4,107,valid,14,petal,lower_right,outer,-1,10,1.25,outer,0.5,lower_petal,0.666666666666667,1,6
4,108,valid,14,fugal,lower_right,outer,-1,10,1,inner,-1.33333333333333,lower_fugal,0.666666666666667,-1,6
4,109,valid,14,petal,upper_left,inner,1,8,1,outer,-0.333333333333333,upper_petal,0.666666666666667,1,7
4,110,valid,15,fugal,lower_right,inner,1,8,1.25,inner,-0.666666666666667,lower_fugal,0.666666666666667,1,7
4,111,valid,13,uniform_control,upper_right,outer,-1,10,1.25,outer,0.666666666666667,upper_control,0.666666666666667,1,6
4,112,valid,14,uniform_control,upper_right,inner,-1,6,1.25,outer,0,upper_control,0.666666666666667,-1,7
4,113,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.666666666666667,-1,7
4,114,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,1,7
4,115,valid,15,petal,lower_left,outer,-1,10,1.25,outer,-0.166666666666667,lower_petal,0.666666666666667,-1,7
4,116,valid,15,petal,upper_right,outer,1,12,1.25,outer,-0.777777777777778,upper_petal,0.444444444444444,-1,8
4,117,valid,14,uniform_control,lower_right,outer,1,12,1,outer,0.833333333333333,lower_control,0.666666666666667,-1,6
4,118,valid,15,fugal,upper_right,outer,1,12,1.25,outer,0.388888888888889,upper_fugal,0.444444444444444,-1,8
4,119,valid,15,uniform_control,upper_left,inner,1,8,1.25,inner,-0.666666666666667,upper_control,0.666666666666667,-1,7
4,NA,invalid,15,uniform_control,lower_right,inner,0,7,1,inner,0.166666666666667,lower_control,0.666666666666667,-1,6
4,120,valid,15,uniform_control,lower_right,inner,0,7,1,outer,0.166666666666667,lower_control,0.666666666666667,-1,6
5,121,valid,16,petal,upper_left,outer,-1,10,1,outer,-1.22222222222222,upper_petal,0.444444444444444,-1,8
5,122,valid,16,uniform_control,upper_left,outer,1,12,1.25,outer,-0.222222222222222,upper_control,0.444444444444444,1,8
5,123,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,-1,7
5,124,valid,16,fugal,upper_left,inner,0,7,1,inner,-0.0555555555555555,upper_fugal,0.444444444444444,-1,8
5,125,valid,16,fugal,lower_left,inner,-1,6,1.25,outer,0,lower_fugal,0.666666666666667,1,7
5,126,valid,16,uniform_control,lower_right,inner,-1,6,0.75,outer,-0.5,lower_control,0.666666666666667,-1,6
5,127,valid,16,petal,lower_right,outer,0,11,1.25,outer,-0.833333333333333,lower_petal,0.666666666666667,-1,7
5,128,valid,17,fugal,lower_left,outer,-1,10,1.25,outer,-0.444444444444444,lower_fugal,0.444444444444444,-1,8
5,129,valid,17,fugal,upper_right,inner,0,7,1,inner,0.388888888888889,upper_fugal,0.444444444444444,1,9
5,130,valid,17,petal,lower_right,inner,0,7,0.75,inner,-1.5,lower_petal,0.666666666666667,-1,7
5,131,valid,18,fugal,lower_right,outer,-1,10,1.25,outer,-0.888888888888889,lower_fugal,0.444444444444444,-1,8
5,132,valid,17,uniform_control,upper_right,inner,1,8,1,outer,-0.666666666666667,upper_control,0.444444444444444,-1,9
5,133,valid,17,uniform_control,lower_left,inner,-1,6,0.75,outer,-1.16666666666667,lower_control,0.666666666666667,-1,6
5,134,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,-1,9
5,135,valid,18,petal,lower_left,outer,-1,10,1,outer,-1.05555555555556,lower_petal,0.444444444444444,1,8
5,136,valid,17,petal,upper_left,inner,0,7,0.75,inner,-1.66666666666667,upper_petal,0.444444444444444,-1,8
5,NA,invalid,18,petal,upper_right,inner,0,7,0.75,inner,-1.22222222222222,upper_petal,0.444444444444444,1,9
5,NA,invalid,19,petal,lower_left,inner,1,8,1.25,outer,-1.5,lower_petal,0.444444444444444,-1,9
5,NA,invalid,18,petal,upper_right,outer,1,12,1,outer,-1.22222222222222,upper_petal,0.444444444444444,1,9
5,137,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,upper_left,inner,1,8,0.75,inner,-1.11111111111111,upper_control,0.444444444444444,-1,9
5,NA,invalid,18,fugal,upper_right,outer,0,11,0.75,outer,0.833333333333333,upper_fugal,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,lower_left,outer,1,12,1,inner,-1.83333333333333,lower_control,0.666666666666667,-1,6
5,NA,invalid,18,uniform_control,upper_right,outer,1,12,1,inner,-1.11111111111111,upper_control,0.444444444444444,-1,9
5,138,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.444444444444444,1,9
5,139,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,0.666666666666667,-1,6
5,NA,invalid,19,fugal,lower_right,inner,-1,6,1.25,inner,-1.33333333333333,lower_fugal,0.444444444444444,-1,8
5,140,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,-1,8
5,NA,invalid,18,fugal,upper_left,outer,-1,10,0.75,outer,0.833333333333333,upper_fugal,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,lower_right,outer,-1,10,1,inner,-1.83333333333333,lower_control,0.666666666666667,-1,6
5,NA,invalid,18,petal,upper_right,inner,0,7,0.75,inner,-1.22222222222222,upper_petal,0.444444444444444,1,9
5,NA,invalid,19,petal,lower_left,inner,1,8,1.25,outer,-1.5,lower_petal,0.444444444444444,-1,9
5,NA,invalid,18,petal,upper_right,outer,1,12,1,outer,-1.22222222222222,upper_petal,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,upper_left,inner,1,8,0.75,inner,-1.11111111111111,upper_control,0.444444444444444,-1,9
5,NA,invalid,18,fugal,upper_right,outer,0,11,0.75,outer,0.833333333333333,upper_fugal,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,lower_left,outer,1,12,1,outer,-1.83333333333333,lower_control,0.666666666666667,-1,6
5,NA,invalid,18,uniform_control,upper_right,outer,1,12,1,inner,-1.11111111111111,upper_control,0.444444444444444,-1,9
5,NA,invalid,19,fugal,lower_right,inner,-1,6,1.25,inner,-1.33333333333333,lower_fugal,0.444444444444444,-1,8
5,NA,invalid,18,fugal,upper_left,outer,-1,10,0.75,outer,0.833333333333333,upper_fugal,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,lower_right,outer,-1,10,1,inner,-1.83333333333333,lower_control,0.666666666666667,-1,6
5,NA,invalid,18,petal,upper_right,inner,0,7,0.75,inner,-1.22222222222222,upper_petal,0.444444444444444,1,9
5,NA,invalid,19,petal,lower_left,inner,1,8,1.25,inner,-1.5,lower_petal,0.444444444444444,-1,9
5,NA,invalid,18,petal,upper_right,outer,1,12,1,outer,-1.22222222222222,upper_petal,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,upper_left,inner,1,8,0.75,inner,-1.11111111111111,upper_control,0.444444444444444,-1,9
5,NA,invalid,18,fugal,upper_right,outer,0,11,0.75,inner,0.833333333333333,upper_fugal,0.444444444444444,1,9
5,NA,invalid,18,uniform_control,lower_left,outer,1,12,1,inner,-1.83333333333333,lower_control,0.666666666666667,-1,6
5,NA,invalid,18,uniform_control,upper_right,outer,1,12,1,invalid,-1.11111111111111,upper_control,0.444444444444444,-1,9
5,141,valid,19,fugal,lower_right,inner,-1,6,1.25,outer,-1.33333333333333,lower_fugal,0.444444444444444,-1,8
5,142,valid,18,fugal,upper_left,outer,-1,10,0.75,outer,0.833333333333333,upper_fugal,0.444444444444444,1,9
5,143,valid,18,uniform_control,lower_right,outer,-1,10,1,inner,-1.83333333333333,lower_control,0.666666666666667,-1,6
5,144,valid,18,petal,upper_right,inner,0,7,0.75,inner,-1.22222222222222,upper_petal,0.444444444444444,1,9
5,145,valid,19,petal,lower_left,inner,1,8,1.25,inner,-1.5,lower_petal,0.444444444444444,-1,9
5,146,valid,19,petal,upper_right,outer,1,12,1,outer,-0.777777777777778,upper_petal,0.444444444444444,1,9
5,147,valid,18,uniform_control,upper_left,inner,1,8,0.75,inner,-1.11111111111111,upper_control,0.444444444444444,-1,9
5,148,valid,19,fugal,upper_right,outer,0,11,0.75,outer,0.537037037037037,upper_fugal,0.296296296296296,-1,10
5,149,valid,19,uniform_control,lower_left,outer,1,12,1,outer,-1.16666666666667,lower_control,0.666666666666667,1,7
5,150,valid,19,uniform_control,upper_right,outer,1,12,1,inner,-0.814814814814815,upper_control,0.296296296296296,1,10
6,151,valid,C,petal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,10
6,152,valid,20,fugal,lower_left,inner,0,7,1,inner,-1.77777777777778,lower_fugal,0.444444444444444,-1,8
6,153,valid,20,uniform_control,upper_left,inner,0,7,1,inner,-0.518518518518519,upper_control,0.296296296296296,1,10
6,154,valid,21,fugal,lower_right,outer,0,11,1,outer,-1.33333333333333,lower_fugal,0.444444444444444,1,9
6,155,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,10
6,156,valid,22,fugal,lower_left,outer,-1,10,0.75,inner,-1.62962962962963,lower_fugal,0.296296296296296,-1,10
6,NA,invalid,20,petal,lower_right,outer,0,11,1,outer,-1.2037037037037,lower_petal,0.296296296296296,1,10
6,157,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,11
6,158,valid,20,petal,upper_right,inner,0,7,0.75,inner,-1.07407407407407,upper_petal,0.296296296296296,-1,10
6,159,valid,20,fugal,upper_right,outer,-1,10,1.25,outer,0.240740740740741,upper_fugal,0.296296296296296,-1,10
6,160,valid,20,petal,lower_left,inner,-1,6,1,inner,-1.2037037037037,lower_petal,0.296296296296296,1,10
6,161,valid,21,fugal,upper_right,inner,1,8,1,outer,-0.0555555555555555,upper_fugal,0.296296296296296,-1,10
6,162,valid,20,uniform_control,lower_right,inner,-1,6,1,inner,-1.61111111111111,lower_control,0.444444444444444,-1,8
6,163,valid,21,petal,upper_left,outer,-1,10,0.75,outer,-0.777777777777778,upper_petal,0.296296296296296,1,11
6,164,valid,22,petal,upper_right,outer,-1,10,1,outer,-0.977777777777778,upper_petal,0.2,-1,12
6,165,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.296296296296296,1,10
6,166,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,9
6,167,valid,23,petal,upper_left,inner,-1,6,1.25,inner,-1.17777777777778,upper_petal,0.2,-1,12
6,168,valid,21,uniform_control,upper_right,inner,0,7,1,inner,-0.222222222222222,upper_control,0.296296296296296,1,10
6,169,valid,22,uniform_control,upper_right,outer,1,12,1.25,outer,0.074074074074074,upper_control,0.296296296296296,1,10
6,170,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,10
6,171,valid,22,fugal,upper_left,outer,-1,10,0.75,outer,-0.351851851851852,upper_fugal,0.296296296296296,-1,10
6,172,valid,21,uniform_control,lower_left,outer,0,11,0.75,inner,-1.16666666666667,lower_control,0.444444444444444,1,9
6,173,valid,23,uniform_control,upper_left,outer,0,11,1.25,outer,-0.222222222222222,upper_control,0.296296296296296,-1,11
6,174,valid,21,petal,lower_left,outer,0,11,1.25,outer,-0.907407407407407,lower_petal,0.296296296296296,1,10
6,175,valid,22,uniform_control,lower_left,inner,-1,6,1,inner,-0.722222222222222,lower_control,0.444444444444444,1,9
6,176,valid,23,fugal,upper_left,inner,0,7,1.25,outer,-0.648148148148148,upper_fugal,0.296296296296296,-1,10
6,177,valid,22,petal,lower_right,inner,1,8,1.25,inner,-1.2037037037037,lower_petal,0.296296296296296,-1,11
6,178,valid,23,uniform_control,lower_right,outer,0,11,1,outer,-0.277777777777778,lower_control,0.444444444444444,1,9
6,179,valid,23,fugal,lower_right,inner,1,8,1,inner,-1.33333333333333,lower_fugal,0.296296296296296,1,11
6,180,valid,23,petal,lower_right,outer,0,11,1,outer,-1.0037037037037,lower_petal,0.2,1,12
7,181,valid,24,petal,upper_left,inner,0,7,1.25,inner,-0.977777777777778,upper_petal,0.2,1,13
7,182,valid,25,petal,upper_right,outer,-1,10,1,inner,-0.777777777777778,upper_petal,0.2,1,13
7,183,valid,24,uniform_control,lower_left,outer,0,11,1,outer,-0.574074074074074,lower_control,0.296296296296296,-1,10
7,184,valid,24,uniform_control,upper_right,outer,-1,10,1.25,outer,-0.518518518518519,upper_control,0.296296296296296,-1,11
7,185,valid,24,petal,lower_left,inner,-1,6,0.75,outer,-1.2037037037037,lower_petal,0.2,-1,13
7,186,valid,25,uniform_control,lower_left,inner,0,7,0.75,inner,-0.87037037037037,lower_control,0.296296296296296,-1,10
7,187,valid,24,fugal,lower_right,inner,0,7,0.75,inner,-1.03703703703704,lower_fugal,0.296296296296296,1,11
7,188,valid,25,fugal,lower_right,outer,0,11,1,outer,-0.740740740740741,lower_fugal,0.296296296296296,1,11
7,189,valid,26,fugal,lower_left,inner,-1,6,1.25,inner,-0.940740740740741,lower_fugal,0.2,-1,12
7,190,valid,27,fugal,lower_left,outer,-1,10,0.75,outer,-0.740740740740741,lower_fugal,0.2,1,13
7,191,valid,24,fugal,upper_left,outer,-1,10,0.75,outer,-0.944444444444444,upper_fugal,0.296296296296296,-1,10
7,192,valid,25,petal,lower_right,outer,1,12,0.75,outer,-1.4037037037037,lower_petal,0.2,-1,13
7,193,valid,26,petal,upper_left,outer,1,12,0.75,outer,-0.577777777777778,upper_petal,0.2,1,13
7,194,valid,25,fugal,upper_right,inner,-1,6,1,inner,-1.24074074074074,upper_fugal,0.296296296296296,-1,10
7,195,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.296296296296296,-1,11
7,196,valid,26,fugal,upper_right,outer,-1,10,1.25,outer,-0.944444444444444,upper_fugal,0.296296296296296,1,11
7,197,valid,26,petal,lower_right,inner,0,7,0.75,inner,-1.6037037037037,lower_petal,0.2,-1,13
7,198,valid,26,uniform_control,lower_right,outer,-1,10,0.75,outer,-0.574074074074074,lower_control,0.296296296296296,1,11
7,199,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,14
7,200,valid,27,petal,lower_left,outer,1,12,1.25,outer,-1.4037037037037,lower_petal,0.2,1,14
7,201,valid,25,uniform_control,upper_left,outer,1,12,0.75,outer,-0.814814814814815,upper_control,0.296296296296296,-1,11
7,202,valid,C,petal,lower_left,inner,0,7,1,inner,5,catch_trial,0.2,-1,15
7,203,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.2,-1,12
7,204,valid,26,uniform_control,upper_left,inner,-1,6,0.75,inner,-1.11111111111111,upper_control,0.296296296296296,-1,11
7,205,valid,27,petal,upper_right,inner,0,7,0.75,outer,-0.777777777777778,upper_petal,0.2,-1,14
7,206,valid,27,uniform_control,upper_right,inner,1,8,0.75,inner,-0.911111111111111,upper_control,0.2,1,12
7,207,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,0.2,-1,12
7,208,valid,27,uniform_control,lower_right,inner,-1,6,1,inner,-0.774074074074074,lower_control,0.2,-1,12
7,209,valid,27,fugal,upper_left,inner,0,7,0.75,outer,-1.14444444444444,upper_fugal,0.2,-1,12
7,210,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.2,-1,14
8,211,valid,28,petal,upper_left,inner,0,7,1.25,inner,-0.977777777777778,upper_petal,0.2,-1,14
8,212,valid,28,petal,lower_left,outer,0,11,1.25,outer,-1.6037037037037,lower_petal,0.2,-1,15
8,213,valid,28,uniform_control,upper_left,inner,0,7,1,inner,-0.711111111111111,upper_control,0.2,1,12
8,214,valid,28,fugal,upper_right,inner,0,7,1.25,inner,-1.34444444444444,upper_fugal,0.2,-1,12
8,215,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.2,-1,15
8,216,valid,28,uniform_control,lower_right,inner,0,7,1.25,outer,-0.574074074074074,lower_control,0.2,1,13
8,217,valid,29,petal,upper_left,outer,0,11,1.25,outer,-0.777777777777778,upper_petal,0.2,1,15
8,218,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,14
8,219,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,14
8,220,valid,28,fugal,lower_left,outer,-1,10,1,inner,-0.940740740740741,lower_fugal,0.2,-1,14
8,221,valid,29,petal,lower_left,inner,-1,6,1,inner,-1.8037037037037,lower_petal,0.2,-1,15
8,222,valid,29,fugal,lower_right,outer,1,12,0.75,outer,-0.740740740740741,lower_fugal,0.2,1,15
8,223,valid,30,fugal,lower_left,inner,-1,6,0.75,outer,-0.940740740740741,lower_fugal,0.2,-1,16
8,224,valid,29,uniform_control,upper_left,outer,-1,10,0.75,outer,-0.511111111111111,upper_control,0.2,1,12
