block,trial_number,valid_trial,staircase_trial,motion_direction,quadrant,eccentricity,jitter_dva,flash_dva,flash_seconds,response,probe_offset_dva,staircase_identity,step_size_dva,staircase_direction,staircase_reversals
2,NA,invalid,4,fugal,lower_left,outer,0,11,1,outer,3,lower_fugal,1.5,1,2
2,33,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,1,1,4
2,34,valid,4,fugal,lower_right,inner,1,8,1,outer,3,lower_fugal,1.5,1,2
2,35,valid,4,petal,upper_right,outer,-1,10,0.75,outer,-3,upper_petal,1.5,1,1
2,36,valid,4,fugal,upper_left,outer,-1,10,1.25,outer,0,upper_fugal,1.5,1,1
2,37,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,1.5,-1,3
2,38,valid,4,uniform_control,upper_right,outer,0,11,0.75,outer,-3,upper_control,1.5,-1,2
2,39,valid,5,uniform_control,lower_right,inner,0,7,1,outer,1.5,lower_control,1.5,1,3
2,40,valid,5,petal,lower_right,inner,-1,6,0.75,outer,1,lower_petal,1,1,4
2,41,valid,5,fugal,upper_right,inner,0,7,0.75,inner,-1.5,upper_fugal,1.5,-1,2
2,42,valid,5,uniform_control,upper_right,inner,0,7,0.75,inner,-4.5,upper_control,1.5,-1,2
2,43,valid,6,fugal,upper_right,outer,1,12,1.25,outer,0,upper_fugal,1.5,1,3
2,44,valid,5,fugal,lower_left,inner,0,7,0.75,inner,1.5,lower_fugal,1.5,-1,3
2,45,valid,6,petal,lower_left,inner,1,8,1,outer,0,lower_petal,1,-1,5
2,46,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,1.5,1,3
2,47,valid,5,petal,upper_left,inner,1,8,1.25,inner,-4.5,upper_petal,1.5,-1,2
2,48,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,1,-1,4
2,49,valid,C,petal,upper_left,outer,0,11,1,outer,-5,catch_trial,1.5,1,3
2,50,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,1,-1,4
2,51,valid,7,fugal,upper_left,inner,0,7,1,inner,-1,upper_fugal,1,-1,4
2,52,valid,6,uniform_control,lower_left,inner,-1,6,1.25,outer,0.5,lower_control,1,-1,4
2,53,valid,6,petal,upper_right,inner,1,8,1.25,inner,-3,upper_petal,1.5,1,3
2,NA,invalid,6,fugal,lower_right,outer,-1,10,1,outer,2.5,lower_fugal,1,1,4
2,NA,invalid,7,petal,upper_left,outer,1,12,0.75,inner,-1.5,upper_petal,1.5,1,3
2,NA,invalid,6,uniform_control,upper_left,inner,-1,6,0.75,inner,-3,upper_control,1.5,1,3
2,54,valid,7,petal,lower_left,outer,0,11,1,outer,-1,lower_petal,1,-1,5
2,55,valid,6,uniform_control,upper_left,outer,-1,10,0.75,inner,-3,upper_control,1.5,1,3
2,56,valid,7,uniform_control,lower_right,outer,1,12,1,outer,-0.5,lower_control,1,-1,4
2,57,valid,6,fugal,lower_left,outer,0,11,1,outer,2.5,lower_fugal,1,1,4
2,58,valid,7,fugal,lower_right,outer,-1,10,1,inner,1.5,lower_fugal,1,-1,5
2,59,valid,7,petal,upper_left,outer,1,12,0.75,outer,-1.5,upper_petal,1.5,1,3
2,60,valid,7,uniform_control,upper_left,inner,-1,6,0.75,outer,-1.5,upper_control,1.5,1,3
3,61,valid,8,fugal,upper_right,inner,1,8,1,inner,0,upper_fugal,1,1,5
3,62,valid,8,uniform_control,upper_right,outer,-1,10,1.25,inner,-2.5,upper_control,1,-1,4
3,63,valid,9,uniform_control,upper_left,inner,-1,6,1.25,inner,-1.5,upper_control,1,1,5
3,64,valid,8,uniform_control,lower_right,outer,0,11,0.75,inner,-1.5,lower_control,1,-1,4
3,65,valid,8,petal,upper_left,inner,1,8,1,inner,-2.5,upper_petal,1,-1,4
3,66,valid,8,fugal,lower_right,inner,1,8,0.75,outer,2.16666666666667,lower_fugal,0.666666666666667,1,6
3,67,valid,9,fugal,lower_left,outer,0,11,0.75,outer,1.5,lower_fugal,0.666666666666667,-1,7
3,68,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,1,1,5
3,69,valid,10,fugal,lower_left,inner,-1,6,1,inner,0.833333333333333,lower_fugal,0.666666666666667,-1,7
3,70,valid,9,petal,upper_left,outer,-1,10,0.75,outer,-1.5,upper_petal,1,1,5
3,71,valid,9,uniform_control,lower_left,inner,-1,6,1,inner,-0.5,lower_control,1,1,5
3,72,valid,9,fugal,upper_left,outer,1,12,0.75,outer,1,upper_fugal,1,1,5
3,73,valid,8,petal,lower_right,inner,1,8,1,inner,-2,lower_petal,1,-1,5
3,74,valid,10,petal,upper_right,outer,1,12,1,outer,-2.16666666666667,upper_petal,0.666666666666667,-1,6
3,75,valid,11,petal,upper_right,inner,1,8,1,inner,-2.83333333333333,upper_petal,0.666666666666667,-1,6
3,76,valid,10,uniform_control,lower_right,inner,-1,6,1,outer,0.5,lower_control,1,1,5
3,77,valid,9,petal,lower_left,outer,1,12,1.25,outer,-1.33333333333333,lower_petal,0.666666666666667,1,6
3,78,valid,11,uniform_control,lower_left,outer,1,12,1,inner,-0.166666666666667,lower_control,0.666666666666667,-1,6
3,79,valid,10,petal,lower_left,inner,-1,6,0.75,inner,-2,lower_petal,0.666666666666667,-1,7
3,80,valid,C,petal,lower_left,inner,0,7,1,outer,5,catch_trial,0.444444444444444,1,8
3,NA,invalid,11,fugal,lower_right,outer,1,12,0.75,outer,1.27777777777778,lower_fugal,0.444444444444444,1,8
3,81,valid,10,uniform_control,upper_right,inner,-1,6,1,outer,-0.5,upper_control,1,1,5
3,82,valid,10,fugal,upper_right,outer,0,11,1,outer,0.333333333333333,upper_fugal,0.666666666666667,-1,6
3,83,valid,11,uniform_control,upper_left,outer,0,11,1,inner,-1.16666666666667,upper_control,0.666666666666667,-1,6
3,84,valid,11,fugal,upper_left,inner,1,8,1,inner,-0.333333333333333,upper_fugal,0.666666666666667,-1,6
3,85,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,1,7
3,86,valid,C,fugal,lower_left,inner,0,7,1,outer,5,catch_trial,0.444444444444444,1,8
3,87,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.666666666666667,1,7
3,88,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,0.666666666666667,1,7
3,89,valid,11,petal,lower_right,outer,1,12,1,outer,-1.55555555555556,lower_petal,0.444444444444444,1,8
3,90,valid,11,fugal,lower_right,outer,1,12,0.75,outer,1.27777777777778,lower_fugal,0.444444444444444,1,8
4,91,valid,12,petal,lower_right,inner,1,8,1,inner,-2,lower_petal,0.444444444444444,-1,9
4,92,valid,12,fugal,lower_left,outer,-1,10,0.75,inner,0.833333333333333,lower_fugal,0.444444444444444,-1,9
4,93,valid,12,uniform_control,lower_right,outer,-1,10,1.25,inner,0.5,lower_control,0.666666666666667,1,7
4,94,valid,12,fugal,upper_left,outer,0,11,0.75,outer,0.333333333333333,upper_fugal,0.666666666666667,1,7
4,95,valid,13,uniform_control,lower_left,outer,0,11,1.25,outer,1.16666666666667,lower_control,0.666666666666667,1,7
4,96,valid,12,uniform_control,upper_left,inner,-1,6,0.75,outer,-0.5,upper_control,0.666666666666667,1,7
4,97,valid,14,uniform_control,lower_left,inner,1,8,0.75,outer,0.722222222222222,lower_control,0.444444444444444,-1,8
4,98,valid,13,petal,lower_left,outer,-1,10,1.25,outer,-1.7037037037037,lower_petal,0.296296296296296,1,10
4,99,valid,12,petal,upper_right,outer,0,11,1.25,outer,-2.16666666666667,upper_petal,0.666666666666667,1,7
4,100,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,-1,8
4,101,valid,13,fugal,lower_right,inner,0,7,1,inner,1.12962962962963,lower_fugal,0.296296296296296,1,10
4,102,valid,14,petal,lower_right,outer,-1,10,0.75,inner,-2,lower_petal,0.296296296296296,-1,11
4,103,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,-1,8
4,104,valid,13,uniform_control,upper_right,inner,0,7,1,outer,-0.944444444444444,upper_control,0.444444444444444,-1,8
4,105,valid,15,uniform_control,lower_right,inner,0,7,1.25,inner,0.277777777777778,lower_control,0.444444444444444,-1,8
4,106,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,10
4,107,valid,13,fugal,upper_right,outer,-1,10,0.75,outer,-0.111111111111111,upper_fugal,0.444444444444444,-1,8
4,108,valid,14,uniform_control,upper_right,outer,1,12,0.75,outer,-1.38888888888889,upper_control,0.444444444444444,-1,8
4,109,valid,14,fugal,lower_left,inner,0,7,1.25,inner,1.42592592592593,lower_fugal,0.296296296296296,1,10
4,110,valid,C,petal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.444444444444444,-1,8
4,111,valid,14,fugal,upper_left,inner,-1,6,0.75,inner,-0.555555555555555,upper_fugal,0.444444444444444,-1,8
4,112,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,9
4,113,valid,15,fugal,upper_right,inner,0,7,0.75,outer,-0.111111111111111,upper_fugal,0.444444444444444,1,9
4,114,valid,15,fugal,lower_right,outer,-1,10,0.75,outer,1.72222222222222,lower_fugal,0.296296296296296,1,10
4,115,valid,13,petal,upper_left,inner,-1,6,1,inner,-2.61111111111111,upper_petal,0.444444444444444,-1,8
4,116,valid,15,petal,lower_left,inner,1,8,1,inner,-1.8,lower_petal,0.2,1,12
4,117,valid,14,petal,upper_left,outer,0,11,0.75,outer,-2.16666666666667,upper_petal,0.444444444444444,1,9
4,118,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,1,12
4,119,valid,15,uniform_control,upper_left,outer,0,11,1.25,inner,-1.83333333333333,upper_control,0.444444444444444,-1,8
4,120,valid,15,petal,upper_right,inner,0,7,0.75,outer,-2.46296296296296,upper_petal,0.296296296296296,-1,10
5,121,valid,16,uniform_control,lower_right,inner,0,7,1.25,outer,0.722222222222222,lower_control,0.444444444444444,1,9
5,122,valid,16,fugal,lower_right,inner,1,8,1,outer,1.42592592592593,lower_fugal,0.296296296296296,-1,11
5,123,valid,16,fugal,upper_right,inner,0,7,0.75,outer,-0.407407407407407,upper_fugal,0.296296296296296,-1,10
5,124,valid,17,fugal,lower_right,outer,-1,10,1.25,inner,1.12962962962963,lower_fugal,0.296296296296296,-1,11
5,125,valid,16,petal,lower_left,outer,0,11,1.25,inner,-1.6,lower_petal,0.2,1,12
5,126,valid,17,petal,lower_right,outer,1,12,0.75,inner,-1.4,lower_petal,0.2,1,12
5,127,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,10
5,128,valid,16,petal,upper_left,outer,1,12,1.25,inner,-2.75925925925926,upper_petal,0.296296296296296,-1,10
5,129,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.444444444444444,1,9
5,130,valid,17,petal,upper_right,outer,1,12,1.25,outer,-2.46296296296296,upper_petal,0.296296296296296,1,11
5,131,valid,16,uniform_control,upper_right,outer,-1,10,1,outer,-1.38888888888889,upper_control,0.444444444444444,1,9
5,132,valid,18,petal,lower_left,inner,1,8,1.25,inner,-1.2,lower_petal,0.2,1,12
5,133,valid,18,petal,upper_right,inner,1,8,1.25,outer,-2.66296296296296,upper_petal,0.2,-1,12
5,134,valid,17,uniform_control,lower_left,outer,-1,10,0.75,outer,0.425925925925926,lower_control,0.296296296296296,-1,10
5,135,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,10
5,136,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,1,12
5,137,valid,17,fugal,upper_left,outer,0,11,0.75,outer,-0.703703703703704,upper_fugal,0.296296296296296,-1,10
5,138,valid,18,fugal,lower_left,inner,-1,6,0.75,inner,1.32962962962963,lower_fugal,0.2,1,12
5,139,valid,19,petal,upper_left,inner,-1,6,0.75,inner,-2.86296296296296,upper_petal,0.2,-1,12
5,140,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.296296296296296,-1,10
5,141,valid,18,fugal,upper_left,inner,0,7,1,inner,-1,upper_fugal,0.296296296296296,-1,10
5,142,valid,19,fugal,upper_right,outer,-1,10,1,outer,-0.703703703703704,upper_fugal,0.296296296296296,1,11
5,143,valid,18,uniform_control,lower_left,inner,1,8,1,inner,0.12962962962963,lower_control,0.296296296296296,-1,10
5,144,valid,19,uniform_control,lower_right,outer,1,12,1,outer,0.425925925925926,lower_control,0.296296296296296,1,11
5,145,valid,17,uniform_control,upper_left,inner,-1,6,0.75,outer,-1.68518518518519,upper_control,0.296296296296296,-1,10
5,146,valid,19,fugal,lower_left,outer,-1,10,0.75,outer,1.52962962962963,lower_fugal,0.2,1,12
5,NA,invalid,18,uniform_control,upper_left,outer,-1,10,0.75,inner,-1.98148148148148,upper_control,0.296296296296296,-1,10
5,147,valid,18,uniform_control,upper_right,inner,0,7,1,inner,-1.98148148148148,upper_control,0.296296296296296,-1,10
5,148,valid,19,petal,lower_right,inner,-1,6,0.75,outer,-1,lower_petal,0.2,1,12
5,149,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,13
5,150,valid,19,uniform_control,upper_left,outer,-1,10,0.75,outer,-1.68518518518519,upper_control,0.296296296296296,1,11
6,151,valid,20,petal,upper_left,outer,0,11,1,outer,-2.66296296296296,upper_petal,0.2,1,13
6,152,valid,20,uniform_control,upper_left,outer,-1,10,0.75,inner,-1.88518518518519,upper_control,0.2,-1,12
6,153,valid,20,fugal,lower_left,inner,1,8,1,outer,1.32962962962963,lower_fugal,0.2,-1,13
6,154,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.2,-1,12
6,155,valid,20,fugal,upper_left,inner,1,8,1.25,inner,-0.903703703703704,upper_fugal,0.2,-1,12
6,156,valid,21,fugal,upper_left,outer,1,12,0.75,outer,-0.703703703703704,upper_fugal,0.2,1,13
6,157,valid,20,uniform_control,lower_right,inner,0,7,1.25,outer,0.225925925925926,lower_control,0.2,-1,12
6,158,valid,21,petal,upper_right,inner,-1,6,1,inner,-2.86296296296296,upper_petal,0.2,-1,14
6,159,valid,21,fugal,lower_left,outer,-1,10,1.25,outer,1.12962962962963,lower_fugal,0.2,-1,13
6,160,valid,20,petal,lower_left,inner,0,7,1.25,outer,-1.2,lower_petal,0.2,-1,13
6,161,valid,21,uniform_control,lower_left,inner,0,7,1,outer,0.0259259259259258,lower_control,0.2,-1,12
6,162,valid,22,uniform_control,lower_left,outer,0,11,1,inner,-0.174074074074074,lower_control,0.2,-1,12
6,163,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,13
6,164,valid,22,fugal,upper_right,inner,-1,6,0.75,inner,-0.903703703703704,upper_fugal,0.2,-1,14
6,165,valid,21,uniform_control,upper_right,outer,0,11,0.75,inner,-1.68518518518519,upper_control,0.2,1,13
6,166,valid,22,petal,upper_right,outer,1,12,1,inner,-2.66296296296296,upper_petal,0.2,1,15
6,167,valid,22,fugal,lower_right,outer,0,11,1,inner,0.92962962962963,lower_fugal,0.2,-1,13
6,168,valid,23,petal,upper_left,inner,1,8,1.25,inner,-2.46296296296296,upper_petal,0.2,1,15
6,169,valid,C,petal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.2,1,15
6,170,valid,22,uniform_control,upper_left,inner,1,8,1,inner,-1.48518518518519,upper_control,0.2,1,13
6,171,valid,23,fugal,upper_right,outer,1,12,0.75,outer,-0.703703703703704,upper_fugal,0.2,1,15
6,172,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.2,1,13
6,173,valid,21,petal,lower_right,outer,0,11,1.25,outer,-1.4,lower_petal,0.2,-1,13
6,174,valid,22,petal,lower_right,inner,1,8,0.75,inner,-1.6,lower_petal,0.2,-1,13
6,175,valid,23,petal,lower_left,outer,0,11,0.75,outer,-1.4,lower_petal,0.2,1,14
6,176,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.2,1,14
6,177,valid,23,fugal,lower_right,inner,-1,6,0.75,inner,1.12962962962963,lower_fugal,0.2,1,14
6,NA,invalid,23,uniform_control,upper_right,inner,0,7,0.75,inner,-1.28518518518519,upper_control,0.2,1,13
6,178,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,0.2,1,13
6,179,valid,23,uniform_control,lower_right,outer,-1,10,1,inner,0.0259259259259258,lower_control,0.2,1,13
6,180,valid,23,uniform_control,upper_right,inner,0,7,0.75,inner,-1.28518518518519,upper_control,0.2,1,13
7,181,valid,C,petal,upper_right,outer,0,11,1,outer,5,catch_trial,0.2,1,15
7,182,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,15
7,183,valid,24,fugal,lower_left,inner,1,8,1.25,outer,1.32962962962963,lower_fugal,0.2,1,14
7,184,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,15
7,185,valid,24,uniform_control,upper_right,inner,0,7,0.75,outer,-1.08518518518519,upper_control,0.2,1,13
7,186,valid,24,uniform_control,lower_right,outer,0,11,1,inner,0.225925925925926,lower_control,0.2,1,13
7,187,valid,25,fugal,lower_right,inner,1,8,1.25,outer,1.12962962962963,lower_fugal,0.2,-1,15
7,188,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,0.2,1,13
7,189,valid,C,fugal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.2,-1,16
7,190,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.2,-1,14
7,191,valid,25,uniform_control,lower_left,outer,1,12,1.25,outer,0.425925925925926,lower_control,0.2,1,13
7,192,valid,25,uniform_control,upper_left,inner,1,8,1,inner,-1.28518518518519,upper_control,0.2,-1,14
7,NA,invalid,24,fugal,upper_left,inner,-1,6,1.25,inner,-0.903703703703704,upper_fugal,0.2,-1,16
7,193,valid,24,petal,lower_right,inner,0,7,1.25,inner,-1.6,lower_petal,0.2,-1,15
7,194,valid,24,fugal,upper_right,outer,0,11,0.75,outer,-0.903703703703704,upper_fugal,0.2,-1,16
7,195,valid,25,petal,lower_left,outer,-1,10,1.25,inner,-1.4,lower_petal,0.2,1,16
7,196,valid,26,fugal,lower_left,outer,0,11,1,outer,0.92962962962963,lower_fugal,0.2,-1,15
7,NA,invalid,25,fugal,upper_left,outer,1,12,1,outer,-1.1037037037037,upper_fugal,0.2,-1,16
7,NA,invalid,25,fugal,upper_right,inner,1,8,0.75,inner,-1.1037037037037,upper_fugal,0.2,-1,16
7,NA,invalid,24,petal,upper_left,inner,1,8,1,inner,-2.26296296296296,upper_petal,0.2,1,15
7,197,valid,26,uniform_control,upper_left,outer,1,12,1,inner,-1.08518518518519,upper_control,0.2,1,15
7,198,valid,27,uniform_control,upper_right,outer,-1,10,1.25,outer,-0.885185185185185,upper_control,0.2,1,15
7,199,valid,26,uniform_control,lower_right,inner,0,7,0.75,outer,0.225925925925926,lower_control,0.2,-1,14
7,NA,invalid,24,petal,upper_left,outer,-1,10,0.75,outer,-2.26296296296296,upper_petal,0.2,1,15
7,200,valid,24,petal,upper_right,inner,-1,6,0.75,outer,-2.26296296296296,upper_petal,0.2,1,15
7,201,valid,25,petal,upper_right,outer,-1,10,1,inner,-2.46296296296296,upper_petal,0.2,-1,16
7,202,valid,26,petal,lower_right,outer,0,11,1.25,outer,-1.2,lower_petal,0.2,1,16
7,203,valid,27,fugal,lower_right,outer,1,12,1.25,outer,0.72962962962963,lower_fugal,0.2,-1,15
7,NA,invalid,27,petal,lower_left,inner,-1,6,1.25,inner,-1.4,lower_petal,0.2,-1,17
7,204,valid,27,uniform_control,lower_left,inner,1,8,1.25,outer,0.0259259259259258,lower_control,0.2,-1,14
7,205,valid,25,fugal,upper_left,inner,-1,6,1.25,inner,-1.1037037037037,upper_fugal,0.2,-1,16
7,206,valid,26,fugal,upper_left,outer,1,12,1,outer,-0.903703703703704,upper_fugal,0.2,1,17
7,207,valid,27,fugal,upper_right,inner,1,8,0.75,outer,-1.1037037037037,upper_fugal,0.2,-1,18
7,NA,invalid,26,petal,upper_left,inner,1,8,1,outer,-2.26296296296296,upper_petal,0.2,1,17
7,208,valid,26,petal,upper_left,outer,-1,10,0.75,outer,-2.26296296296296,upper_petal,0.2,1,17
7,209,valid,27,petal,lower_left,inner,-1,6,1.25,outer,-1.4,lower_petal,0.2,-1,17
7,210,valid,27,petal,upper_left,inner,1,8,1,inner,-2.46296296296296,upper_petal,0.2,-1,18
8,211,valid,28,fugal,lower_left,inner,-1,6,1.25,inner,0.52962962962963,lower_fugal,0.2,-1,15
8,212,valid,28,petal,lower_right,outer,-1,10,0.75,inner,-1.6,lower_petal,0.2,-1,17
8,213,valid,28,petal,upper_right,inner,-1,6,1.25,inner,-2.26296296296296,upper_petal,0.2,1,19
8,214,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.2,1,18
8,215,valid,29,petal,upper_right,outer,0,11,1,outer,-2.06296296296296,upper_petal,0.2,1,19
8,216,valid,29,petal,lower_left,outer,-1,10,0.75,inner,-1.4,lower_petal,0.2,1,18
8,217,valid,28,fugal,upper_right,outer,-1,10,1,inner,-1.3037037037037,upper_fugal,0.2,-1,18
8,218,valid,28,uniform_control,lower_left,inner,0,7,1.25,outer,-0.174074074074074,lower_control,0.2,-1,14
8,219,valid,29,fugal,upper_right,inner,0,7,0.75,inner,-1.1037037037037,upper_fugal,0.2,1,19
8,220,valid,28,uniform_control,upper_left,outer,-1,10,0.75,outer,-1.08518518518519,upper_control,0.2,-1,16
8,221,valid,29,uniform_control,upper_right,inner,0,7,1,outer,-1.28518518518519,upper_control,0.2,-1,16
8,222,valid,30,petal,upper_left,inner,1,8,1,inner,-2.26296296296296,upper_petal,0.2,-1,20
8,223,valid,30,petal,lower_right,inner,-1,6,0.75,inner,-1.2,lower_petal,0.2,1,18
8,NA,invalid,30,fugal,upper_left,inner,-1,6,1,inner,-0.903703703703704,upper_fugal,0.2,1,19
8,NA,invalid,30,uniform_control,upper_left,inner,-1,6,0.75,inner,-1.48518518518519,upper_control,0.2,-1,16
8,224,valid,31,petal,upper_left,outer,0,11,1,outer,-2.06296296296296,upper_petal,0.2,1,21
8,225,valid,30,uniform_control,upper_right,outer,0,11,0.75,outer,-1.48518518518519,upper_control,0.2,-1,16
8,226,valid,29,uniform_control,lower_right,inner,1,8,1.25,outer,-0.374074074074074,lower_control,0.2,-1,14
8,227,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,22
8,228,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,1,16
8,229,valid,29,fugal,lower_left,outer,1,12,1,outer,0.72962962962963,lower_fugal,0.2,1,16
8,230,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.2,1,19
8,231,valid,30,uniform_control,lower_right,outer,-1,10,0.75,outer,-0.574074074074074,lower_control,0.2,-1,14
8,232,valid,30,fugal,lower_right,inner,1,8,0.75,outer,0.52962962962963,lower_fugal,0.2,-1,17
8,233,valid,30,fugal,upper_left,outer,1,12,1.25,outer,-0.903703703703704,upper_fugal,0.2,1,19
8,234,valid,31,petal,lower_left,inner,0,7,1,inner,-1,lower_petal,0.2,1,18
8,235,valid,31,fugal,lower_right,outer,0,11,1.25,outer,0.32962962962963,lower_fugal,0.2,-1,17
8,236,valid,31,uniform_control,lower_left,outer,0,11,1.25,inner,-0.774074074074074,lower_control,0.2,-1,14
8,237,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,0.2,-1,16
8,238,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,0.2,1,15
8,239,valid,31,fugal,upper_left,inner,-1,6,1,inner,-1.1037037037037,upper_fugal,0.2,-1,20
8,240,valid,31,uniform_control,upper_left,inner,-1,6,0.75,outer,-1.68518518518519,upper_control,0.2,-1,16
9,241,valid,32,petal,lower_left,outer,0,11,1,outer,-0.8,lower_petal,0.2,1,18
9,242,valid,32,petal,upper_left,outer,0,11,0.75,outer,-2.26296296296296,upper_petal,0.2,-1,22
